128902,u04a1,62,2/26/2017
185401,u05a1,76,3/13/2017
165490,u06a1,80,3/28/2017
124093,u07a1,71,4/1/2017
163013,u08a1,39,4/16/2017
119188,u09a1,66,5/3/2017
119188,u10a1,35,5/18/2017
142327,u01a1,68,1/5/2017
196293,u02a1,87,1/19/2017
150101,u03a1,74,2/7/2017
174710,u04a1,41,2/22/2017
118175,u05a1,78,3/9/2017
127941,u06a1,89,3/24/2017
181667,u07a1,65,4/11/2017
198101,u08a1,73,4/26/2017
196293,u09a1,63,5/13/2017
152668,u10a1,90,5/28/2017
142327,u01a1,69,1/1/2017
169261,u02a1,84,1/15/2017
128902,u03a1,100,2/3/2017
165490,u04a1,86,2/18/2017
178988,u05a1,86,3/5/2017
167966,u06a1,36,3/20/2017
196871,u07a1,77,4/7/2017
169261,u08a1,99,4/22/2017
167662,u09a1,73,5/9/2017
183882,u10a1,93,5/24/2017
175836,u01a1,82,1/11/2017
125686,u02a1,62,1/25/2017
107071,u03a1,66,2/13/2017
116658,u04a1,65,2/28/2017
181667,u05a1,100,3/1/2017
119339,u06a1,78,3/16/2017
116289,u07a1,100,4/3/2017
171850,u08a1,66,4/18/2017
135261,u09a1,88,5/5/2017
144384,u10a1,47,5/20/2017
171750,u01a1,57,1/7/2017
133074,u02a1,77,1/21/2017
110640,u03a1,89,2/9/2017
113231,u04a1,52,2/24/2017
156134,u05a1,99,3/11/2017
113231,u06a1,50,3/26/2017
156370,u07a1,100,4/13/2017
174710,u08a1,58,4/28/2017
169261,u09a1,65,5/1/2017
195134,u10a1,59,5/16/2017
192055,u01a1,81,1/3/2017
101993,u02a1,81,1/17/2017
166055,u03a1,60,2/5/2017
198418,u04a1,56,2/20/2017
158821,u05a1,67,3/7/2017
126039,u06a1,52,3/22/2017
169261,u07a1,75,4/9/2017
108570,u08a1,57,4/24/2017
107071,u09a1,78,5/11/2017
108213,u10a1,64,5/26/2017
185018,u01a1,71,1/13/2017
169261,u02a1,86,1/27/2017
148259,u03a1,77,2/1/2017
138411,u04a1,55,2/16/2017
131080,u05a1,60,3/3/2017
102683,u06a1,88,3/18/2017
101993,u07a1,100,4/5/2017
136507,u08a1,92,4/20/2017
190094,u09a1,63,5/7/2017
167966,u10a1,68,5/22/2017
164734,u01a1,83,1/9/2017
183882,u02a1,63,1/23/2017
135584,u03a1,72,2/11/2017
180127,u04a1,62,2/26/2017
126039,u05a1,95,3/13/2017
107850,u06a1,31,3/28/2017
144384,u07a1,100,4/1/2017
166055,u08a1,60,4/16/2017
135584,u09a1,100,5/3/2017
174710,u10a1,75,5/18/2017
172602,u01a1,82,1/5/2017
158139,u02a1,61,1/19/2017
119096,u03a1,100,2/7/2017
180127,u04a1,51,2/22/2017
168995,u05a1,53,3/9/2017
198418,u06a1,41,3/24/2017
171850,u07a1,88,4/11/2017
118175,u08a1,64,4/26/2017
135610,u09a1,61,5/13/2017
186878,u10a1,51,5/28/2017
133074,u01a1,79,1/1/2017
125686,u02a1,67,1/15/2017
157312,u03a1,100,2/3/2017
119339,u04a1,54,2/18/2017
184482,u05a1,100,3/5/2017
169261,u06a1,54,3/20/2017
126039,u07a1,57,4/7/2017
168995,u08a1,89,4/22/2017
144384,u09a1,68,5/9/2017
168921,u10a1,32,5/24/2017
171750,u01a1,62,1/11/2017
111605,u02a1,54,1/25/2017
196871,u03a1,94,2/13/2017
185018,u04a1,56,2/28/2017
175836,u05a1,59,3/1/2017
122513,u06a1,34,3/16/2017
113231,u07a1,91,4/3/2017
126847,u08a1,82,4/18/2017
101993,u09a1,92,5/5/2017
142327,u10a1,99,5/20/2017
167662,u01a1,55,1/7/2017
119188,u02a1,50,1/21/2017
148822,u03a1,72,2/9/2017
119306,u04a1,99,2/24/2017
152668,u05a1,85,3/11/2017
164734,u06a1,86,3/26/2017
185018,u07a1,79,4/13/2017
110640,u08a1,64,4/28/2017
126039,u09a1,91,5/1/2017
116289,u10a1,71,5/16/2017
157394,u01a1,55,1/3/2017
116658,u02a1,90,1/17/2017
122513,u03a1,76,2/5/2017
187491,u04a1,79,2/20/2017
111605,u05a1,73,3/7/2017
122892,u06a1,81,3/22/2017
113231,u07a1,54,4/9/2017
158139,u08a1,82,4/24/2017
122892,u09a1,85,5/11/2017
126847,u10a1,60,5/26/2017
183946,u01a1,100,1/13/2017
168995,u02a1,86,1/27/2017
157312,u03a1,69,2/1/2017
185018,u04a1,68,2/16/2017
196871,u05a1,55,3/3/2017
102683,u06a1,97,3/18/2017
135261,u07a1,75,4/5/2017
133074,u08a1,76,4/20/2017
143150,u09a1,93,5/7/2017
186878,u10a1,72,5/22/2017
150101,u01a1,100,1/9/2017
196871,u02a1,83,1/23/2017
163013,u03a1,55,2/11/2017
125686,u04a1,31,2/26/2017
135584,u05a1,60,3/13/2017
183882,u06a1,48,3/28/2017
166055,u07a1,78,4/1/2017
195134,u08a1,92,4/16/2017
119188,u09a1,83,5/3/2017
122513,u10a1,82,5/18/2017
185401,u01a1,61,1/5/2017
144384,u02a1,59,1/19/2017
119096,u03a1,70,2/7/2017
133074,u04a1,97,2/22/2017
126039,u05a1,99,3/9/2017
150101,u06a1,35,3/24/2017
183946,u07a1,83,4/11/2017
148822,u08a1,80,4/26/2017
124093,u09a1,65,5/13/2017
163013,u10a1,88,5/28/2017
156134,u01a1,96,1/1/2017
135261,u02a1,72,1/15/2017
164734,u03a1,76,2/3/2017
130301,u04a1,86,2/18/2017
154951,u05a1,92,3/5/2017
126847,u06a1,66,3/20/2017
114104,u07a1,72,4/7/2017
157394,u08a1,91,4/22/2017
168921,u09a1,87,5/9/2017
135500,u10a1,81,5/24/2017
119339,u01a1,72,1/11/2017
166055,u02a1,76,1/25/2017
142327,u03a1,68,2/13/2017
127941,u04a1,65,2/28/2017
119188,u05a1,93,3/1/2017
122513,u06a1,84,3/16/2017
175836,u07a1,92,4/3/2017
183882,u08a1,40,4/18/2017
135610,u09a1,82,5/5/2017
116289,u10a1,87,5/20/2017
158139,u01a1,82,1/7/2017
163013,u02a1,70,1/21/2017
119188,u03a1,67,2/9/2017
157312,u04a1,79,2/24/2017
127941,u05a1,84,3/11/2017
158139,u06a1,44,3/26/2017
196293,u07a1,59,4/13/2017
156134,u08a1,49,4/28/2017
156134,u09a1,87,5/1/2017
184482,u10a1,89,5/16/2017
102683,u01a1,88,1/3/2017
192055,u02a1,46,1/17/2017
175836,u03a1,59,2/5/2017
119306,u04a1,78,2/20/2017
174556,u05a1,77,3/7/2017
103853,u06a1,72,3/22/2017
136507,u07a1,66,4/9/2017
198418,u08a1,72,4/24/2017
138411,u09a1,67,5/11/2017
158762,u10a1,81,5/26/2017
119339,u01a1,64,1/13/2017
131080,u02a1,69,1/27/2017
195134,u03a1,60,2/1/2017
185018,u04a1,64,2/16/2017
189184,u05a1,77,3/3/2017
168921,u06a1,63,3/18/2017
125686,u07a1,74,4/5/2017
176202,u08a1,56,4/20/2017
108213,u09a1,78,5/7/2017
169261,u10a1,61,5/22/2017
196871,u01a1,69,1/9/2017
166317,u02a1,65,1/23/2017
139132,u03a1,100,2/11/2017
158821,u04a1,84,2/26/2017
158762,u05a1,67,3/13/2017
163013,u06a1,88,3/28/2017
150101,u07a1,84,4/1/2017
119339,u08a1,81,4/16/2017
158139,u09a1,62,5/3/2017
198101,u10a1,39,5/18/2017
135584,u01a1,62,1/5/2017
125686,u02a1,30,1/19/2017
180127,u03a1,99,2/7/2017
184482,u04a1,96,2/22/2017
158762,u05a1,77,3/9/2017
135584,u06a1,82,3/24/2017
168995,u07a1,63,4/11/2017
120046,u08a1,96,4/26/2017
101993,u09a1,80,5/13/2017
110640,u10a1,79,5/28/2017
128902,u01a1,70,1/1/2017
110640,u02a1,79,1/15/2017
158762,u03a1,76,2/3/2017
158762,u04a1,39,2/18/2017
139132,u05a1,95,3/5/2017
158139,u06a1,90,3/20/2017
139132,u07a1,71,4/7/2017
169069,u08a1,79,4/22/2017
116658,u09a1,100,5/9/2017
116164,u10a1,48,5/24/2017
116658,u01a1,50,1/11/2017
131080,u02a1,53,1/25/2017
166055,u03a1,86,2/13/2017
116164,u04a1,31,2/28/2017
171750,u05a1,87,3/1/2017
183882,u06a1,68,3/16/2017
196293,u07a1,71,4/3/2017
119096,u08a1,84,4/18/2017
102683,u09a1,94,5/5/2017
158139,u10a1,98,5/20/2017
158139,u01a1,64,1/7/2017
135500,u02a1,35,1/21/2017
198418,u03a1,100,2/9/2017
175836,u04a1,58,2/24/2017
198101,u05a1,58,3/11/2017
152668,u06a1,84,3/26/2017
158762,u07a1,87,4/13/2017
110640,u08a1,68,4/28/2017
166317,u09a1,81,5/1/2017
185401,u10a1,50,5/16/2017
102683,u01a1,63,1/3/2017
135500,u02a1,74,1/17/2017
148822,u03a1,63,2/5/2017
116164,u04a1,50,2/20/2017
101993,u05a1,69,3/7/2017
127941,u06a1,32,3/22/2017
152668,u07a1,82,4/9/2017
113231,u08a1,67,4/24/2017
122892,u09a1,69,5/11/2017
167662,u10a1,60,5/26/2017
150111,u01a1,81,1/13/2017
194255,u02a1,62,1/27/2017
171750,u03a1,70,2/1/2017
178988,u04a1,85,2/16/2017
168921,u05a1,70,3/3/2017
185018,u06a1,53,3/18/2017
186946,u07a1,83,4/5/2017
128902,u08a1,71,4/20/2017
107071,u09a1,85,5/7/2017
103853,u10a1,71,5/22/2017
158139,u01a1,54,1/9/2017
116658,u02a1,80,1/23/2017
109260,u03a1,86,2/11/2017
101993,u04a1,99,2/26/2017
107071,u05a1,92,3/13/2017
168995,u06a1,85,3/28/2017
101988,u07a1,85,4/1/2017
183882,u08a1,49,4/16/2017
110640,u09a1,84,5/3/2017
152668,u10a1,47,5/18/2017
104228,u01a1,63,1/5/2017
157394,u02a1,85,1/19/2017
158762,u03a1,60,2/7/2017
116658,u04a1,61,2/22/2017
171850,u05a1,84,3/9/2017
105821,u06a1,97,3/24/2017
104228,u07a1,90,4/11/2017
111605,u08a1,36,4/26/2017
181667,u09a1,64,5/13/2017
136507,u10a1,40,5/28/2017
135584,u01a1,89,1/1/2017
135610,u02a1,90,1/15/2017
171850,u03a1,83,2/3/2017
185018,u04a1,38,2/18/2017
103853,u05a1,100,3/5/2017
185401,u06a1,76,3/20/2017
180127,u07a1,92,4/7/2017
195134,u08a1,87,4/22/2017
152668,u09a1,92,5/9/2017
174383,u10a1,95,5/24/2017
148515,u01a1,51,1/11/2017
171850,u02a1,64,1/25/2017
167966,u03a1,61,2/13/2017
154951,u04a1,98,2/28/2017
126847,u05a1,60,3/1/2017
116289,u06a1,60,3/16/2017
127941,u07a1,72,4/3/2017
143150,u08a1,71,4/18/2017
180127,u09a1,88,5/5/2017
156134,u10a1,64,5/20/2017
165490,u01a1,68,1/7/2017
180127,u02a1,67,1/21/2017
183946,u03a1,78,2/9/2017
198101,u04a1,67,2/24/2017
185401,u05a1,74,3/11/2017
185401,u06a1,84,3/26/2017
138411,u07a1,91,4/13/2017
166055,u08a1,41,4/28/2017
195134,u09a1,92,5/1/2017
196871,u10a1,38,5/16/2017
135500,u01a1,70,1/3/2017
118175,u02a1,75,1/17/2017
189184,u03a1,65,2/5/2017
185401,u04a1,85,2/20/2017
194255,u05a1,92,3/7/2017
122513,u06a1,35,3/22/2017
180127,u07a1,87,4/9/2017
150111,u08a1,63,4/24/2017
139132,u09a1,57,5/11/2017
103853,u10a1,81,5/26/2017
185401,u01a1,100,1/13/2017
126039,u02a1,46,1/27/2017
122892,u03a1,100,2/1/2017
125686,u04a1,63,2/16/2017
122892,u05a1,70,3/3/2017
142327,u06a1,73,3/18/2017
181667,u07a1,61,4/5/2017
136507,u08a1,90,4/20/2017
190094,u09a1,90,5/7/2017
168995,u10a1,64,5/22/2017
168995,u01a1,91,1/9/2017
133074,u02a1,63,1/23/2017
185018,u03a1,67,2/11/2017
128902,u04a1,98,2/26/2017
167966,u05a1,78,3/13/2017
135584,u06a1,66,3/28/2017
101993,u07a1,72,4/1/2017
126039,u08a1,59,4/16/2017
120046,u09a1,66,5/3/2017
119096,u10a1,45,5/18/2017
116164,u01a1,69,1/5/2017
135500,u02a1,79,1/19/2017
104228,u03a1,95,2/7/2017
157312,u04a1,77,2/22/2017
174556,u05a1,50,3/9/2017
109260,u06a1,74,3/24/2017
135261,u07a1,94,4/11/2017
186878,u08a1,97,4/26/2017
104228,u09a1,79,5/13/2017
198418,u10a1,62,5/28/2017
174710,u01a1,88,1/1/2017
172602,u02a1,83,1/15/2017
119339,u03a1,68,2/3/2017
165490,u04a1,74,2/18/2017
111605,u05a1,99,3/5/2017
107850,u06a1,73,3/20/2017
187491,u07a1,77,4/7/2017
143150,u08a1,33,4/22/2017
168921,u09a1,73,5/9/2017
101988,u10a1,77,5/24/2017
131080,u01a1,55,1/11/2017
192055,u02a1,69,1/25/2017
119339,u03a1,62,2/13/2017
126847,u04a1,34,2/28/2017
107071,u05a1,81,3/1/2017
148515,u06a1,82,3/16/2017
113231,u07a1,62,4/3/2017
174383,u08a1,83,4/18/2017
105821,u09a1,89,5/5/2017
183946,u10a1,66,5/20/2017
148822,u01a1,67,1/7/2017
185018,u02a1,89,1/21/2017
124093,u03a1,100,2/9/2017
198418,u04a1,66,2/24/2017
163013,u05a1,61,3/11/2017
156134,u06a1,50,3/26/2017
183946,u07a1,88,4/13/2017
103853,u08a1,79,4/28/2017
157312,u09a1,51,5/1/2017
184482,u10a1,80,5/16/2017
138411,u01a1,85,1/3/2017
186878,u02a1,56,1/17/2017
156134,u03a1,70,2/5/2017
118175,u04a1,81,2/20/2017
169069,u05a1,100,3/7/2017
189184,u06a1,77,3/22/2017
119339,u07a1,74,4/9/2017
167966,u08a1,65,4/24/2017
183946,u09a1,55,5/11/2017
198418,u10a1,57,5/26/2017
148515,u01a1,61,1/13/2017
138411,u02a1,57,1/27/2017
149785,u03a1,90,2/1/2017
128902,u04a1,84,2/16/2017
156370,u05a1,77,3/3/2017
164734,u06a1,96,3/18/2017
133074,u07a1,63,4/5/2017
178988,u08a1,75,4/20/2017
110640,u09a1,100,5/7/2017
180127,u10a1,34,5/22/2017
105821,u01a1,70,1/9/2017
105821,u02a1,98,1/23/2017
101988,u03a1,93,2/11/2017
108213,u04a1,42,2/26/2017
148259,u05a1,70,3/13/2017
107850,u06a1,85,3/28/2017
104228,u07a1,92,4/1/2017
130301,u08a1,37,4/16/2017
198101,u09a1,94,5/3/2017
187491,u10a1,82,5/18/2017
111605,u01a1,100,1/5/2017
194255,u02a1,78,1/19/2017
194255,u03a1,96,2/7/2017
131080,u04a1,62,2/22/2017
158762,u05a1,71,3/9/2017
154951,u06a1,51,3/24/2017
110640,u07a1,100,4/11/2017
157394,u08a1,75,4/26/2017
168995,u09a1,96,5/13/2017
104228,u10a1,44,5/28/2017
168995,u01a1,63,1/1/2017
172602,u02a1,82,1/15/2017
108213,u03a1,97,2/3/2017
156370,u04a1,34,2/18/2017
125686,u05a1,85,3/5/2017
183882,u06a1,71,3/20/2017
110640,u07a1,96,4/7/2017
198101,u08a1,45,4/22/2017
187491,u09a1,92,5/9/2017
171850,u10a1,39,5/24/2017
163013,u01a1,91,1/11/2017
157312,u02a1,80,1/25/2017
109260,u03a1,67,2/13/2017
119188,u04a1,74,2/28/2017
178988,u05a1,100,3/1/2017
125686,u06a1,60,3/16/2017
172602,u07a1,80,4/3/2017
105821,u08a1,69,4/18/2017
149785,u09a1,89,5/5/2017
183946,u10a1,60,5/20/2017
186946,u01a1,70,1/7/2017
126039,u02a1,86,1/21/2017
136507,u03a1,100,2/9/2017
136507,u04a1,72,2/24/2017
157394,u05a1,64,3/11/2017
163013,u06a1,76,3/26/2017
178988,u07a1,57,4/13/2017
135500,u08a1,80,4/28/2017
131080,u09a1,93,5/1/2017
148515,u10a1,58,5/16/2017
186878,u01a1,100,1/3/2017
118175,u02a1,77,1/17/2017
119306,u03a1,93,2/5/2017
107850,u04a1,64,2/20/2017
126039,u05a1,100,3/7/2017
178988,u06a1,63,3/22/2017
135500,u07a1,74,4/9/2017
158139,u08a1,93,4/24/2017
126039,u09a1,79,5/11/2017
174556,u10a1,69,5/26/2017
156370,u01a1,77,1/13/2017
168995,u02a1,92,1/27/2017
148822,u03a1,93,2/1/2017
165490,u04a1,59,2/16/2017
186946,u05a1,63,3/3/2017
183946,u06a1,45,3/18/2017
148259,u07a1,67,4/5/2017
138411,u08a1,85,4/20/2017
169069,u09a1,67,5/7/2017
198101,u10a1,53,5/22/2017
154951,u01a1,63,1/9/2017
103853,u02a1,82,1/23/2017
135584,u03a1,94,2/11/2017
130301,u04a1,59,2/26/2017
135584,u05a1,100,3/13/2017
107071,u06a1,60,3/28/2017
168921,u07a1,90,4/1/2017
105821,u08a1,77,4/16/2017
139132,u09a1,67,5/3/2017
168921,u10a1,98,5/18/2017
192055,u01a1,97,1/5/2017
126039,u02a1,55,1/19/2017
149785,u03a1,100,2/7/2017
172602,u04a1,92,2/22/2017
143150,u05a1,78,3/9/2017
165490,u06a1,58,3/24/2017
135500,u07a1,100,4/11/2017
125686,u08a1,70,4/26/2017
185018,u09a1,66,5/13/2017
135500,u10a1,74,5/28/2017
166317,u01a1,94,1/1/2017
186946,u02a1,74,1/15/2017
104228,u03a1,96,2/3/2017
102683,u04a1,94,2/18/2017
131080,u05a1,95,3/5/2017
149785,u06a1,31,3/20/2017
148822,u07a1,100,4/7/2017
119096,u08a1,37,4/22/2017
130301,u09a1,80,5/9/2017
118175,u10a1,35,5/24/2017
168921,u01a1,90,1/11/2017
105821,u02a1,83,1/25/2017
104228,u03a1,91,2/13/2017
150111,u04a1,58,2/28/2017
119188,u05a1,59,3/1/2017
198418,u06a1,53,3/16/2017
114104,u07a1,85,4/3/2017
124093,u08a1,49,4/18/2017
186878,u09a1,89,5/5/2017
119096,u10a1,74,5/20/2017
192055,u01a1,63,1/7/2017
148259,u02a1,91,1/21/2017
135500,u03a1,91,2/9/2017
107850,u04a1,55,2/24/2017
148822,u05a1,71,3/11/2017
119306,u06a1,78,3/26/2017
101993,u07a1,96,4/13/2017
192055,u08a1,45,4/28/2017
119339,u09a1,57,5/1/2017
168995,u10a1,81,5/16/2017
185401,u01a1,97,1/3/2017
178988,u02a1,42,1/17/2017
181667,u03a1,73,2/5/2017
128902,u04a1,37,2/20/2017
114104,u05a1,63,3/7/2017
186946,u06a1,35,3/22/2017
110640,u07a1,100,4/9/2017
107850,u08a1,86,4/24/2017
131080,u09a1,64,5/11/2017
116164,u10a1,82,5/26/2017
107850,u01a1,70,1/13/2017
150101,u02a1,66,1/27/2017
148259,u03a1,85,2/1/2017
174710,u04a1,76,2/16/2017
167662,u05a1,100,3/3/2017
119339,u06a1,81,3/18/2017
176202,u07a1,93,4/5/2017
116289,u08a1,72,4/20/2017
116289,u09a1,88,5/7/2017
116289,u10a1,60,5/22/2017
104228,u01a1,77,1/9/2017
156134,u02a1,31,1/23/2017
148822,u03a1,100,2/11/2017
152668,u04a1,68,2/26/2017
174556,u05a1,83,3/13/2017
166055,u06a1,32,3/28/2017
124093,u07a1,65,4/1/2017
133074,u08a1,62,4/16/2017
183946,u09a1,100,5/3/2017
198101,u10a1,33,5/18/2017
154951,u01a1,75,1/5/2017
122892,u02a1,74,1/19/2017
138411,u03a1,67,2/7/2017
120046,u04a1,74,2/22/2017
171750,u05a1,100,3/9/2017
156134,u06a1,60,3/24/2017
194255,u07a1,100,4/11/2017
135500,u08a1,80,4/26/2017
138411,u09a1,77,5/13/2017
166317,u10a1,95,5/28/2017
169069,u01a1,100,1/1/2017
122892,u02a1,70,1/15/2017
103853,u03a1,97,2/3/2017
148822,u04a1,49,2/18/2017
116658,u05a1,89,3/5/2017
149785,u06a1,63,3/20/2017
158139,u07a1,92,4/7/2017
135610,u08a1,80,4/22/2017
118175,u09a1,83,5/9/2017
116658,u10a1,33,5/24/2017
119306,u01a1,73,1/11/2017
172602,u02a1,68,1/25/2017
156134,u03a1,74,2/13/2017
163013,u04a1,79,2/28/2017
168921,u05a1,78,3/1/2017
130301,u06a1,73,3/16/2017
181667,u07a1,68,4/3/2017
164734,u08a1,48,4/18/2017
126847,u09a1,62,5/5/2017
166055,u10a1,40,5/20/2017
174710,u01a1,73,1/7/2017
144384,u02a1,49,1/21/2017
183882,u03a1,80,2/9/2017
136507,u04a1,71,2/24/2017
158762,u05a1,75,3/11/2017
135500,u06a1,92,3/26/2017
195134,u07a1,76,4/13/2017
135610,u08a1,70,4/28/2017
148259,u09a1,100,5/1/2017
116164,u10a1,76,5/16/2017
148259,u01a1,53,1/3/2017
105821,u02a1,54,1/17/2017
119096,u03a1,59,2/5/2017
108213,u04a1,54,2/20/2017
122513,u05a1,65,3/7/2017
192055,u06a1,72,3/22/2017
122513,u07a1,57,4/9/2017
148515,u08a1,90,4/24/2017
172602,u09a1,60,5/11/2017
113231,u10a1,73,5/26/2017
119188,u01a1,50,1/13/2017
107071,u02a1,43,1/27/2017
171850,u03a1,91,2/1/2017
174383,u04a1,41,2/16/2017
174556,u05a1,81,3/3/2017
185401,u06a1,87,3/18/2017
166055,u07a1,74,4/5/2017
189184,u08a1,78,4/20/2017
186878,u09a1,100,5/7/2017
187491,u10a1,82,5/22/2017
113231,u01a1,86,1/9/2017
149785,u02a1,69,1/23/2017
138411,u03a1,94,2/11/2017
185018,u04a1,46,2/26/2017
185018,u05a1,61,3/13/2017
183882,u06a1,69,3/28/2017
135584,u07a1,58,4/1/2017
143150,u08a1,90,4/16/2017
181667,u09a1,99,5/3/2017
158139,u10a1,56,5/18/2017
125686,u01a1,88,1/5/2017
122513,u02a1,33,1/19/2017
122513,u03a1,61,2/7/2017
169261,u04a1,50,2/22/2017
156134,u05a1,87,3/9/2017
135261,u06a1,75,3/24/2017
135500,u07a1,82,4/11/2017
167966,u08a1,71,4/26/2017
156134,u09a1,77,5/13/2017
102683,u10a1,62,5/28/2017
164734,u01a1,86,1/1/2017
172602,u02a1,41,1/15/2017
176202,u03a1,100,2/3/2017
194255,u04a1,65,2/18/2017
186946,u05a1,64,3/5/2017
122892,u06a1,68,3/20/2017
172602,u07a1,65,4/7/2017
171850,u08a1,70,4/22/2017
171850,u09a1,100,5/9/2017
184482,u10a1,91,5/24/2017
104228,u01a1,80,1/11/2017
103853,u02a1,43,1/25/2017
110640,u03a1,61,2/13/2017
119096,u04a1,57,2/28/2017
139132,u05a1,62,3/1/2017
175836,u06a1,92,3/16/2017
154951,u07a1,65,4/3/2017
148822,u08a1,44,4/18/2017
175836,u09a1,92,5/5/2017
102683,u10a1,63,5/20/2017
156134,u01a1,55,1/7/2017
114104,u02a1,89,1/21/2017
157312,u03a1,100,2/9/2017
183946,u04a1,76,2/24/2017
175836,u05a1,90,3/11/2017
102683,u06a1,77,3/26/2017
135261,u07a1,90,4/13/2017
114104,u08a1,84,4/28/2017
174710,u09a1,100,5/1/2017
114104,u10a1,88,5/16/2017
135261,u01a1,82,1/3/2017
131080,u02a1,94,1/17/2017
154951,u03a1,86,2/5/2017
144384,u04a1,60,2/20/2017
171750,u05a1,55,3/7/2017
138411,u06a1,89,3/22/2017
157394,u07a1,63,4/9/2017
111605,u08a1,97,4/24/2017
174383,u09a1,86,5/11/2017
174710,u10a1,86,5/26/2017
189184,u01a1,100,1/13/2017
116289,u02a1,48,1/27/2017
135261,u03a1,100,2/1/2017
107850,u04a1,69,2/16/2017
194255,u05a1,71,3/3/2017
186946,u06a1,38,3/18/2017
163013,u07a1,68,4/5/2017
171750,u08a1,66,4/20/2017
187491,u09a1,69,5/7/2017
166317,u10a1,76,5/22/2017
198101,u01a1,89,1/9/2017
174556,u02a1,63,1/23/2017
109260,u03a1,86,2/11/2017
135261,u04a1,94,2/26/2017
178988,u05a1,67,3/13/2017
163013,u06a1,61,3/28/2017
184482,u07a1,88,4/1/2017
124093,u08a1,69,4/16/2017
150101,u09a1,61,5/3/2017
156134,u10a1,77,5/18/2017
113231,u01a1,50,1/5/2017
176202,u02a1,84,1/19/2017
195134,u03a1,75,2/7/2017
181667,u04a1,44,2/22/2017
148515,u05a1,100,3/9/2017
127941,u06a1,62,3/24/2017
109260,u07a1,97,4/11/2017
186878,u08a1,58,4/26/2017
119096,u09a1,92,5/13/2017
143150,u10a1,66,5/28/2017
101993,u01a1,96,1/1/2017
131080,u02a1,44,1/15/2017
133074,u03a1,76,2/3/2017
119306,u04a1,53,2/18/2017
107071,u05a1,51,3/5/2017
157312,u06a1,46,3/20/2017
135610,u07a1,100,4/7/2017
189184,u08a1,71,4/22/2017
107071,u09a1,93,5/9/2017
198101,u10a1,61,5/24/2017
105821,u01a1,84,1/11/2017
150101,u02a1,85,1/25/2017
127941,u03a1,64,2/13/2017
168921,u04a1,38,2/28/2017
139132,u05a1,61,3/1/2017
127941,u06a1,65,3/16/2017
136507,u07a1,98,4/3/2017
108570,u08a1,91,4/18/2017
104228,u09a1,100,5/5/2017
108570,u10a1,31,5/20/2017
133074,u01a1,100,1/7/2017
169261,u02a1,82,1/21/2017
143150,u03a1,67,2/9/2017
135610,u04a1,93,2/24/2017
127941,u05a1,76,3/11/2017
186878,u06a1,81,3/26/2017
150101,u07a1,50,4/13/2017
168995,u08a1,95,4/28/2017
189184,u09a1,51,5/1/2017
183882,u10a1,77,5/16/2017
149785,u01a1,100,1/3/2017
119188,u02a1,69,1/17/2017
186946,u03a1,100,2/5/2017
152668,u04a1,59,2/20/2017
135610,u05a1,61,3/7/2017
114104,u06a1,66,3/22/2017
186946,u07a1,69,4/9/2017
180127,u08a1,44,4/24/2017
198418,u09a1,80,5/11/2017
116658,u10a1,89,5/26/2017
133074,u01a1,72,1/13/2017
174383,u02a1,61,1/27/2017
178988,u03a1,83,2/1/2017
171850,u04a1,67,2/16/2017
169069,u05a1,99,3/3/2017
184482,u06a1,88,3/18/2017
192055,u07a1,77,4/5/2017
119339,u08a1,61,4/20/2017
190094,u09a1,84,5/7/2017
144384,u10a1,35,5/22/2017
180127,u01a1,64,1/9/2017
119188,u02a1,31,1/23/2017
103853,u03a1,100,2/11/2017
103853,u04a1,75,2/26/2017
167966,u05a1,100,3/13/2017
113231,u06a1,62,3/28/2017
143150,u07a1,93,4/1/2017
108570,u08a1,32,4/16/2017
150101,u09a1,90,5/3/2017
128902,u10a1,99,5/18/2017
156134,u01a1,63,1/5/2017
105821,u02a1,68,1/19/2017
126847,u03a1,100,2/7/2017
149785,u04a1,30,2/22/2017
105821,u05a1,100,3/9/2017
125686,u06a1,85,3/24/2017
109260,u07a1,78,4/11/2017
157394,u08a1,82,4/26/2017
165490,u09a1,81,5/13/2017
198418,u10a1,61,5/28/2017
187491,u01a1,67,1/1/2017
158139,u02a1,38,1/15/2017
167966,u03a1,61,2/3/2017
148259,u04a1,65,2/18/2017
186878,u05a1,82,3/5/2017
148515,u06a1,69,3/20/2017
196871,u07a1,72,4/7/2017
105821,u08a1,58,4/22/2017
194255,u09a1,100,5/9/2017
150111,u10a1,91,5/24/2017
167662,u01a1,85,1/11/2017
168921,u02a1,52,1/25/2017
105821,u03a1,100,2/13/2017
135261,u04a1,89,2/28/2017
122513,u05a1,89,3/1/2017
148259,u06a1,36,3/16/2017
175836,u07a1,86,4/3/2017
174556,u08a1,40,4/18/2017
180127,u09a1,100,5/5/2017
194255,u10a1,34,5/20/2017
169261,u01a1,88,1/7/2017
150101,u02a1,57,1/21/2017
164734,u03a1,70,2/9/2017
113231,u04a1,49,2/24/2017
109260,u05a1,95,3/11/2017
125686,u06a1,88,3/26/2017
186946,u07a1,76,4/13/2017
139132,u08a1,31,4/28/2017
168921,u09a1,64,5/1/2017
165490,u10a1,71,5/16/2017
174556,u01a1,75,1/3/2017
172602,u02a1,68,1/17/2017
108570,u03a1,81,2/5/2017
128902,u04a1,86,2/20/2017
131080,u05a1,56,3/7/2017
198418,u06a1,38,3/22/2017
